,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
20,1337697363205427202,1337697363205427202,1.60777E+12,2020-12-12 10:54:39,+0100,,RT @ScotGovFrance: ??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenai…,fr,['forumzerocarbone'],[],469686061,469686061,iainmcraig,Iain Craig,6,10,https://twitter.com/iainmcraig/status/1337697363205427202,[],[],0,,TRUE,0,0,72,,ForumZeroCarbone,,,,1074703278800338945,"??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenaires ???? contre le changement climatique. 

Nous sommes ravis que Mme @AnneHidalgo ait signé la Déclaration d’Édimbourg sur la #biodiversité au nom de @Paris ?? https://t.co/PExUTfYEMv",1337351896810606593,[],2020-12-11 12:01:53 Romance Standard Time,,,
21,1337696311173402625,1337696311173402625,1.60777E+12,2020-12-12 10:50:28,+0100,,RT @ScotGovFrance: ??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenai…,fr,['forumzerocarbone'],[],1.33067E+18,1330670776152977408,KneesGrumpy,Grumpy Knees,6,10,https://twitter.com/KneesGrumpy/status/1337696311173402625,[],[],0,,TRUE,0,0,72,,ForumZeroCarbone,,,,1074703278800338945,"??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenaires ???? contre le changement climatique. 

Nous sommes ravis que Mme @AnneHidalgo ait signé la Déclaration d’Édimbourg sur la #biodiversité au nom de @Paris ?? https://t.co/PExUTfYEMv",1337351896810606593,[],2020-12-11 12:01:53 Romance Standard Time,,,
22,1337695875414548480,1337695875414548480,1.60777E+12,2020-12-12 10:48:44,+0100,,"RT @avec_estrosi: Christian Estrosi, 1er maire de France ! ??  Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZér…",fr,[],[],521452856,521452856,magliuloLucas,Lucas Magliulo,6,10,https://twitter.com/magliuloLucas/status/1337695875414548480,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,973631515,"Christian Estrosi, 1er maire de France ! ??

Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZéroCarbone, @cestrosi est désigné comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer l’économie ! https://t.co/pwwcMgMUAn",1337022183407759361,[],2020-12-10 14:11:43 Romance Standard Time,,,
23,1337695722062442497,1337695722062442497,1.60777E+12,2020-12-12 10:48:07,+0100,,RT @ICLEI_advocacy: Cities &amp; regions thru #LGMA and @GlobalTaskforce  around the world aim for #MultilevelAction w/ the leadership of Susan…,en,"['lgma', 'multilevelaction']",[],30329688,30329688,Bell45,Ricky_Bell,6,10,https://twitter.com/Bell45/status/1337695722062442497,[],[],0,,TRUE,0,0,6,,ForumZeroCarbone,,,,96335206,Cities &amp; regions thru #LGMA and @GlobalTaskforce  around the world aim for #MultilevelAction w/ the leadership of Susan Aitken @SusaninLangside as the leader of #CoP26 Host City @GlasgowCC which will put #ClimateJustice #SocialEquity at the heart of #COP26 #ForumZeroCarbone https://t.co/2ZtHLFhCGb,1337442964554067969,[],2020-12-11 18:03:45 Romance Standard Time,,,
24,1337694359194660866,1337694359194660866,1.60777E+12,2020-12-12 10:42:43,+0100,,RT @ScotGovFrance: ??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenai…,fr,['forumzerocarbone'],[],9.21067E+17,921066749411328004,mcfadzean_neil,Neil ??????????????????,6,10,https://twitter.com/mcfadzean_neil/status/1337694359194660866,[],[],0,,TRUE,0,0,72,,ForumZeroCarbone,,,,1074703278800338945,"??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenaires ???? contre le changement climatique. 

Nous sommes ravis que Mme @AnneHidalgo ait signé la Déclaration d’Édimbourg sur la #biodiversité au nom de @Paris ?? https://t.co/PExUTfYEMv",1337351896810606593,[],2020-12-11 12:01:53 Romance Standard Time,,,
25,1337694026699456513,1337694026699456513,1.60777E+12,2020-12-12 10:41:23,+0100,,RT @ScotGovFrance: ??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenai…,fr,['forumzerocarbone'],[],1362564518,1362564518,peterbrownbarra,Peter Brown,6,10,https://twitter.com/peterbrownbarra/status/1337694026699456513,[],[],0,,TRUE,0,0,72,,ForumZeroCarbone,,,,1074703278800338945,"??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenaires ???? contre le changement climatique. 

Nous sommes ravis que Mme @AnneHidalgo ait signé la Déclaration d’Édimbourg sur la #biodiversité au nom de @Paris ?? https://t.co/PExUTfYEMv",1337351896810606593,[],2020-12-11 12:01:53 Romance Standard Time,,,
26,1337694005795098626,1337694005795098626,1.60777E+12,2020-12-12 10:41:18,+0100,,"RT @LaTribuneEvents: ""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux…",fr,[],[],8.70192E+17,870191558984962048,VincentVialette,Vincent VIALETTE,6,10,https://twitter.com/VincentVialette/status/1337694005795098626,[],[],0,,TRUE,0,0,8,,ForumZeroCarbone,,,,278011715,"""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux nouveaux usages. On investit également dans le raccordement aux énergies renouvelables.""

@JourdainAnt ; @enedis

#ForumZeroCarbone https://t.co/cm5B4yptMZ",1337030804015362048,[],2020-12-10 14:45:59 Romance Standard Time,,,
27,1337693345976619008,1337693345976619008,1.60777E+12,2020-12-12 10:38:41,+0100,,"RT @S_Montmailler: Quelles stratégies pour le #zerocarbone en Auvergne Rhône Alpes ? Evénement digital #ForumZeroCarbone, 14 décembre de 8h…",fr,"['zerocarbone', 'forumzerocarbone']",[],7.47454E+17,747453793390989312,YolandeAzzout,Yolande Azzout,6,10,https://twitter.com/YolandeAzzout/status/1337693345976619008,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,956920671216467968,"Quelles stratégies pour le #zerocarbone en Auvergne Rhône Alpes ? Evénement digital #ForumZeroCarbone, 14 décembre de 8h45 à 9h30 en présence de Thierry ROQUES Eau du Grand Lyon.
En direct sur https://t.co/0QhyaWuA8U : https://t.co/mP3s2TTjYn https://t.co/Zm4qxVMPPA",1337663407546359808,[],2020-12-12 08:39:43 Romance Standard Time,,,
28,1337689892663517184,1337689892663517184,1.60777E+12,2020-12-12 10:24:58,+0100,,"RT @orange: Au #ForumZerocarbone @LaTribune, @srichard revient sur les #engagements d’Orange pour lutter contre le réchauffement climatique…",fr,"['forumzerocarbone', 'engagements']",[],791341230,791341230,Cath_Maymard,Cath May,6,10,https://twitter.com/Cath_Maymard/status/1337689892663517184,[],[],0,,TRUE,0,0,19,,ForumZeroCarbone,,,,296824934,"Au #ForumZerocarbone @LaTribune, @srichard revient sur les #engagements d’Orange pour lutter contre le réchauffement climatique et donne quelques pistes d’écogestes pour contribuer à construire un monde plus responsable ?? https://t.co/iLyxolDhaK",1337483447145799680,[],2020-12-11 20:44:37 Romance Standard Time,,,
29,1337689465876344833,1337689465876344833,1.60776E+12,2020-12-12 10:23:16,+0100,,RT @ScotGovFrance: ??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenai…,fr,['forumzerocarbone'],[],20799186,20799186,shcutter,James Stewart (Allez-allez.crypto),6,10,https://twitter.com/shcutter/status/1337689465876344833,[],[],0,,TRUE,0,0,72,,ForumZeroCarbone,,,,1074703278800338945,"??La Première ministre de l’Écosse @NicolaSturgeon est intervenue au #ForumZeroCarbone sur l’engagement avec nos partenaires ???? contre le changement climatique. 

Nous sommes ravis que Mme @AnneHidalgo ait signé la Déclaration d’Édimbourg sur la #biodiversité au nom de @Paris ?? https://t.co/PExUTfYEMv",1337351896810606593,[],2020-12-11 12:01:53 Romance Standard Time,,,
